state,geo_id,provider,num
NE,31033,"CenturyLink, Inc.",602
NE,31033,"Charter Communications, Inc.",617
NE,31033,"Dalton Telephone Company, Inc.",890
NE,31033,"Elsie Communications, Inc.",1
NE,31033,GCI Communication Corp.,2424
NE,31033,"Great Plains Communications, Inc.",4
NE,31033,"HNS License Sub, LLC",2424
NE,31033,"Hamilton.net, Inc.",1891
NE,31033,"Inventive Wireless of Nebraska, LLC",2096
NE,31033,"Kentec Communications, Inc.",1313
NE,31033,"Level  3 Communications, LLC",1
NE,31033,MCI Communications Corporation,3
NE,31033,N.E. Colorado Cellular Inc.,1192
NE,31033,NebraskaLink Holdings LLC,220
NE,31033,NebraskaLink LLC,220
NE,31033,"Peetz Communications, LLC",420
NE,31033,Phillips County Telephone Company,1
NE,31033,Pinpoint Communications Inc.,583
NE,31033,Telecom West Inc.,1
NE,31033,UNITED STATES CELLULAR CORPORATION,1040
NE,31033,"VSAT Systems, LLC",2424
NE,31033,"ViaSat, Inc.",2430
NE,31033,"Windstream Nebraska, Inc.",2
NE,31035,Edgar Rental Corp/ERC Communications,2128
NE,31035,GCI Communication Corp.,2116
NE,31035,"Geneva Broadband, LLC",46
NE,31035,"Glenwood Telecommunications, Inc.",1822
NE,31035,Glenwood Telephone Membership Corporation,12
NE,31035,"HNS License Sub, LLC",2116
NE,31035,Hamilton Telephone Company,85
NE,31035,"Hamilton.net, Inc.",1183
NE,31035,N.E. Colorado Cellular Inc.,141
NE,31035,"Precision Technology, Inc. dba Connecting Point",2079
NE,31035,"Tri-Rural TV, Inc.",259
NE,31035,"Unite Private Networks, L.L.C.",312
NE,31035,"VSAT Systems, LLC",2116
NE,31035,"ViaSat, Inc.",2128
NE,31035,"Windstream Nebraska, Inc.",757
NE,31035,"Zito Media, L.P.",15
NE,31037,"Birch Communications, Inc.",1
NE,31037,"CenturyLink, Inc.",570
NE,31037,"Eagle Communications, Inc.",92
NE,31037,Frontier Communications Corporation,405
NE,31037,Future Technologies,967
NE,31037,GCI Communication Corp.,1645
NE,31037,"Great Plains Communications, Inc.",42
NE,31037,"HNS License Sub, LLC",1645
NE,31037,Northeast Nebraska Telephone Company,7
NE,31037,Skybeam Acquisition Corporation,766
NE,31037,"Skywave Wireless, Inc.",183
NE,31037,"VSAT Systems, LLC",1645
NE,31037,"ViaSat, Inc.",1720
NE,31037,"Windstream Nebraska, Inc.",2
NE,31037,"Wire Free Nebraska, Inc./Community Internet Systems, Inc.",105
NE,31039,"Cable One, Inc.",389
NE,31039,"CenturyLink, Inc.",369
NE,31039,Future Technologies,209
NE,31039,GCI Communication Corp.,1931
NE,31039,"Great Plains Communications, Inc.",902
NE,31039,"HNS License Sub, LLC",1931
NE,31039,Hooper Telephone Company,29
NE,31039,HunTel CableVision,1302
NE,31039,"Precision Technology, Inc. dba Connecting Point",996
NE,31039,"Skywave Wireless, Inc.",1857
NE,31039,"VSAT Systems, LLC",1931
NE,31039,"ViaSat, Inc.",2057
NE,31039,"Windstream Nebraska, Inc.",1
NE,31039,"Wire Free Nebraska, Inc./Community Internet Systems, Inc.",3
NE,31041,Allo Communications,81
NE,31041,"Birch Communications, Inc.",1
NE,31041,COZAD TELEPHONE COMPANY,42
NE,31041,"CenturyLink, Inc.",377
NE,31041,Consolidated Telephone Company,266
NE,31041,Future Technologies,1
NE,31041,GCI Communication Corp.,4203
NE,31041,"Great Plains Broadband, Inc.",363
NE,31041,"Great Plains Communications, Inc.",802
NE,31041,"HNS License Sub, LLC",4203
NE,31041,"Hamilton.net, Inc.",66
NE,31041,N.E. Colorado Cellular Inc.,985
NE,31041,Pinpoint Communications Inc.,248
NE,31041,"Prairie Hills Wireless, LLC",1
NE,31041,Skybeam Acquisition Corporation,8
NE,31041,The Nebraska Central Telephone Co.,1994
NE,31041,"VSAT Systems, LLC",4203
NE,31041,"ViaSat, Inc.",4209
NE,31043,"Birch Communications, Inc.",3
NE,31043,"Cable One, Inc.",445
NE,31043,"CenturyLink, Inc.",710
NE,31043,"EarthLink Business, LLC",1
NE,31043,"Evertek, Inc.",23
NE,31043,FiberComm L.C.,1792
NE,31043,GCI Communication Corp.,1579
NE,31043,"HNS License Sub, LLC",1579
NE,31043,HunTel CableVision,429
NE,31043,HunTel CableVision d/b/a HunTel Communications,33
NE,31043,MCI Communications Corporation,2
NE,31043,"McLeodUSA Telecommunications Services, L.L.C.",2
NE,31043,Northeast Nebraska Telephone Company,446
NE,31043,Skybeam Acquisition Corporation,403
NE,31043,UNITED STATES CELLULAR CORPORATION,126
NE,31043,"VSAT Systems, LLC",1579
NE,31043,"ViaSat, Inc.",1633
NE,31045,Allo Communications,75
NE,31045,"Birch Communications, Inc.",1
NE,31045,"CenturyLink, Inc.",579
NE,31045,"Dalton Telephone Company, Inc.",2
NE,31045,GCI Communication Corp.,2183
NE,31045,"Golden West Telecommunications Cooperative, Inc.",45
NE,31045,"Great Plains Broadband, Inc.",584
NE,31045,"Great Plains Communications, Inc.",7
NE,31045,"HNS License Sub, LLC",2183
NE,31045,Hemingford Cooperative Telephone Company,71
NE,31045,MCI Communications Corporation,1
NE,31045,Mobius Communications Company,2242
NE,31045,N.E. Colorado Cellular Inc.,769
NE,31045,NebraskaLink Holdings LLC,94
NE,31045,NebraskaLink LLC,94
NE,31045,UNITED STATES CELLULAR CORPORATION,58
NE,31045,"VSAT Systems, LLC",2183
NE,31045,"ViaSat, Inc.",2205
NE,31047,ARAPAHOE TELEPHONE COMPANY,446
NE,31047,ATCJET.NETLLC,2722
NE,31047,Allo Communications,113
NE,31047,"Birch Communications, Inc.",1
NE,31047,COZAD TELEPHONE COMPANY,931
NE,31047,"CenturyLink, Inc.",914
NE,31047,"Charter Communications, Inc.",1661
NE,31047,Consolidated Telephone Company,47
NE,31047,"Dalton Telephone Company, Inc.",2
NE,31047,"EarthLink Business, LLC",1
NE,31047,"Elsie Communications, Inc.",2
NE,31047,"Fibervision, LLC",521
NE,31047,Frontier Communications Corporation,160
NE,31047,GCI Communication Corp.,4036
NE,31047,"Great Plains Communications, Inc.",59
NE,31047,"HNS License Sub, LLC",4036
NE,31047,"Hamilton.net, Inc.",3468
NE,31047,"McLeodUSA Telecommunications Services, L.L.C.",2
NE,31047,N.E. Colorado Cellular Inc.,1483
NE,31047,NebraskaLink Holdings LLC,288
NE,31047,NebraskaLink LLC,288
NE,31047,Pinpoint Communications Inc.,612
NE,31047,Skybeam Acquisition Corporation,3451
NE,31047,"Unite Private Networks, L.L.C.",160
NE,31047,"VSAT Systems, LLC",4036
NE,31047,"ViaSat, Inc.",4092
NE,31047,"Windstream Nebraska, Inc.",1
NE,31049,ATCJET.NETLLC,233
NE,31049,Allo Communications,18
NE,31049,"CenturyLink, Inc.",233
NE,31049,"Dalton Telephone Company, Inc.",20
NE,31049,"Eagle Communications, Inc.",2
NE,31049,GCI Communication Corp.,795
NE,31049,"HNS License Sub, LLC",795
NE,31049,"Inventive Wireless of Nebraska, LLC",538
NE,31049,"Kentec Communications, Inc.",404
NE,31049,"King Street Wireless, L.P.",262
NE,31049,N.E. Colorado Cellular Inc.,124
NE,31049,Phillips County Telephone Company,280
NE,31049,Pinpoint Communications Inc.,804
NE,31049,"VSAT Systems, LLC",795
NE,31049,"ViaSat, Inc.",804
NE,31051,"CenturyLink, Inc.",187
NE,31051,GCI Communication Corp.,1498
NE,31051,"Great Plains Broadband, Inc.",144
NE,31051,"Great Plains Communications, Inc.",387
NE,31051,"HNS License Sub, LLC",1498
NE,31051,HunTel CableVision,1285
NE,31051,HunTel CableVision d/b/a HunTel Communications,168
NE,31051,Northeast Nebraska Telephone Company,913
NE,31051,"Precision Technology, Inc. dba Connecting Point",554
NE,31051,Skybeam Acquisition Corporation,56
NE,31051,"VSAT Systems, LLC",1498
NE,31051,"ViaSat, Inc.",1535
NE,31051,"Windstream Nebraska, Inc.",1
NE,31053,"Birch Communications, Inc.",1
NE,31053,"CenturyLink, Inc.",1231
NE,31053,"Charter Communications, Inc.",966
NE,31053,Cox Communications,4
NE,31053,"EarthLink Business, LLC",4
NE,31053,Future Technologies,3542
NE,31053,GCI Communication Corp.,3341
NE,31053,"Great Plains Communications, Inc.",1511
NE,31053,"HNS License Sub, LLC",3341
NE,31053,Hooper Telephone Company,610
NE,31053,HunTel CableVision d/b/a HunTel Communications,100
NE,31053,"Huntel, Inc.",37
NE,31053,"Level  3 Communications, LLC",1
NE,31053,MCI Communications Corporation,1
NE,31053,Northeast Nebraska Telephone Company,39
NE,31053,Skybeam Acquisition Corporation,2221
NE,31053,"Skywave Wireless, Inc.",823
NE,31053,"VSAT Systems, LLC",3341
NE,31053,"ViaSat, Inc.",3633
NE,31053,"Windstream Nebraska, Inc.",21
NE,31053,"Windstream of the Midwest, Inc.",3
NE,31055,"APX Net, Inc",1
NE,31055,Allo Communications,11
NE,31055,"Birch Communications, Inc.",16
NE,31055,"CenturyLink, Inc.",10453
NE,31055,Cogent Communications Group,4
NE,31055,Compudyne Inc.,1
NE,31055,Cox Communications,10556
NE,31055,"Dalton Telephone Company, Inc.",4
NE,31055,"EarthLink Business, LLC",48
NE,31055,"Evertek, Inc.",1
NE,31055,Future Technologies,11012
NE,31055,GCI Communication Corp.,11760
NE,31055,"Great Plains Communications, Inc.",43
NE,31055,"HNS License Sub, LLC",11760
NE,31055,"Huntel, Inc.",20
NE,31055,"Level  3 Communications, LLC",128
NE,31055,MCI Communications Corporation,82
NE,31055,"McLeodUSA Telecommunications Services, L.L.C.",252
NE,31055,NebraskaLink Holdings LLC,491
NE,31055,NebraskaLink LLC,491
NE,31055,"NetFortris Acquisition Co., Inc.",1
NE,31055,Skybeam Acquisition Corporation,6563
NE,31055,"Telecomp Computer Services, Inc.",1
NE,31055,"Telefonica USA, Inc.",1
NE,31055,"Unite Private Networks, L.L.C.",3910
NE,31055,"VSAT Systems, LLC",11760
NE,31055,"ViaSat, Inc.",12248
NE,31055,"Voyant Communications, LLC",2
NE,31055,"Windstream Nebraska, Inc.",2
NE,31055,"Windstream of the Midwest, Inc.",6
NE,31055,"Zayo Group, LLC",1
NE,31057,Benkelman Telephone Company Inc,839
NE,31057,"Elsie Communications, Inc.",1
NE,31057,GCI Communication Corp.,826
NE,31057,"Great Plains Communications, Inc.",9
NE,31057,"HNS License Sub, LLC",826
NE,31057,"Hartman Telephone Exchanges, Inc.",432
NE,31057,"Inventive Wireless of Nebraska, LLC",21
NE,31057,MCI Communications Corporation,1
NE,31057,N.E. Colorado Cellular Inc.,2
NE,31057,Pinpoint Communications Inc.,623
NE,31057,"Raicom, Inc.",495
NE,31057,"VSAT Systems, LLC",826
NE,31057,"ViaSat, Inc.",859
NE,31057,Wauneta Telephone Company,128
NE,31059,"Dalton Telephone Company, Inc.",2
NE,31059,Diode Cable Company,561
NE,31059,Edgar Rental Corp/ERC Communications,1754
NE,31059,Future Technologies,1
NE,31059,GCI Communication Corp.,1734
NE,31059,"Geneva Broadband, LLC",1586
NE,31059,"Glenwood Telecommunications, Inc.",37
NE,31059,"HNS License Sub, LLC",1734
NE,31059,Skybeam Acquisition Corporation,537
NE,31059,"Unite Private Networks, L.L.C.",352
NE,31059,"VSAT Systems, LLC",1734
NE,31059,"ViaSat, Inc.",1754
NE,31059,"Windstream Nebraska, Inc.",667
NE,31059,"Zito Media, L.P.",46
NE,31061,"Charter Communications, Inc.",53
NE,31061,"Eagle Communications, Inc.",34
NE,31061,Frontier Communications Corporation,853
NE,31061,GCI Communication Corp.,1267
NE,31061,"Glenwood Telecommunications, Inc.",1178
NE,31061,Glenwood Telephone Membership Corporation,265
NE,31061,"Great Plains Communications, Inc.",91
NE,31061,"HNS License Sub, LLC",1267
NE,31061,Skybeam Acquisition Corporation,318
NE,31061,"VSAT Systems, LLC",1267
NE,31061,"ViaSat, Inc.",1267
NE,31063,ARAPAHOE TELEPHONE COMPANY,63
NE,31063,ATCJET.NETLLC,685
NE,31063,Cambridge Telephone Company,120
NE,31063,Consolidated Telephone Company,524
NE,31063,GCI Communication Corp.,1421
NE,31063,Gtek Computers & Wireless L.L.C.,1
NE,31063,"HNS License Sub, LLC",1421
NE,31063,"King Street Wireless, L.P.",319
NE,31063,Pinpoint Communications Inc.,1433
NE,31063,"Raicom, Inc.",9
NE,31063,Skybeam Acquisition Corporation,201
NE,31063,"VSAT Systems, LLC",1421
NE,31063,"ViaSat, Inc.",1450
NE,31065,ARAPAHOE TELEPHONE COMPANY,698
NE,31065,ATCJET.NETLLC,1512
NE,31065,Cambridge Telephone Company,339
NE,31065,"CenturyLink, Inc.",81
NE,31065,Frontier Communications Corporation,909
NE,31065,GCI Communication Corp.,2080
NE,31065,"HNS License Sub, LLC",2080
NE,31065,"King Street Wireless, L.P.",293
NE,31065,Pinpoint Communications Inc.,1716
NE,31065,"Pinpoint Wireless, Inc.",186
NE,31065,Rural Telephone Service Co dba Nex-Tech,13
NE,31065,Skybeam Acquisition Corporation,220
NE,31065,"VSAT Systems, LLC",2080
NE,31065,"ViaSat, Inc.",2103
NE,31067,"Charter Communications, Inc.",684
NE,31067,Diller Telephone Co,372
NE,31067,Diode Cable Company,2983
NE,31067,"Elsie Communications, Inc.",1
NE,31067,Future Technologies,733
NE,31067,GCI Communication Corp.,3041
NE,31067,"Great Plains Communications, Inc.",14
NE,31067,HAUG COMMUNICATIONS INC,16
NE,31067,"HNS License Sub, LLC",3041
NE,31067,MCI Communications Corporation,2
NE,31067,Skybeam Acquisition Corporation,316
NE,31067,"Unite Private Networks, L.L.C.",455
NE,31067,"VSAT Systems, LLC",3041
NE,31067,"ViaSat, Inc.",3305
NE,31067,"Windstream Nebraska, Inc.",1365
NE,31067,"Zito Media, L.P.",11
NE,31069,Action Communications Inc.,964
NE,31069,"CenturyLink, Inc.",175
NE,31069,Consolidated Telephone Company,13
NE,31069,"Dalton Telephone Company, Inc.",14
NE,31069,GCI Communication Corp.,888
NE,31069,"Glenwood Network Services, Inc.",1
NE,31069,"HNS License Sub, LLC",888
NE,31069,"Inventive Wireless of Nebraska, LLC",532
NE,31069,"Kentec Communications, Inc.",10
NE,31069,"King Street Wireless, L.P.",196
NE,31069,N.E. Colorado Cellular Inc.,402
NE,31069,NebraskaLink Holdings LLC,38
NE,31069,NebraskaLink LLC,38
NE,31069,Pinpoint Communications Inc.,827
NE,31069,Telecom West Inc.,18
NE,31069,UNITED STATES CELLULAR CORPORATION,127
NE,31069,"VSAT Systems, LLC",888
NE,31069,"ViaSat, Inc.",964
NE,31069,William Bauer,27
NE,31071,"Charter Communications, Inc.",2
NE,31071,GCI Communication Corp.,422
NE,31071,"HNS License Sub, LLC",422
NE,31071,"Hamilton.net, Inc.",39
NE,31071,The Nebraska Central Telephone Co.,584
NE,31071,"VSAT Systems, LLC",422
NE,31071,"ViaSat, Inc.",450
NE,31073,"APPLIED COMMUNICATIONS TECHNOLOGY, INC",124
NE,31073,ARAPAHOE TELEPHONE COMPANY,161
NE,31073,ATCJET.NETLLC,700
NE,31073,Allo Communications,3
NE,31073,"CenturyLink, Inc.",154
NE,31073,"Charter Communications, Inc.",64
NE,31073,Consolidated Telephone Company,13
NE,31073,Frontier Communications Corporation,46
NE,31073,GCI Communication Corp.,919
NE,31073,"Glenwood Telecommunications, Inc.",8
NE,31073,"HNS License Sub, LLC",919
NE,31073,"Hamilton.net, Inc.",295
NE,31073,"King Street Wireless, L.P.",9
NE,31073,"Level  3 Communications, LLC",1
NE,31073,N.E. Colorado Cellular Inc.,77
NE,31073,Pinpoint Communications Inc.,492
NE,31073,Skybeam Acquisition Corporation,395
NE,31073,"VSAT Systems, LLC",919
NE,31073,"ViaSat, Inc.",947
NE,31075,Consolidated Telephone Company,129
NE,31075,GCI Communication Corp.,325
NE,31075,"HNS License Sub, LLC",325
NE,31075,UNITED STATES CELLULAR CORPORATION,16
NE,31075,"VSAT Systems, LLC",325
NE,31075,"ViaSat, Inc.",346
NE,31077,"Eagle Communications, Inc.",29
NE,31077,Frontier Communications Corporation,218
NE,31077,GCI Communication Corp.,774
NE,31077,"Great Plains Communications, Inc.",298
NE,31077,"HNS License Sub, LLC",774
NE,31077,"Hamilton.net, Inc.",159
NE,31077,The Nebraska Central Telephone Co.,264
NE,31077,"VSAT Systems, LLC",774
NE,31077,"ViaSat, Inc.",782
NE,31079,Allo Communications,51
NE,31079,"Birch Communications, Inc.",14
NE,31079,"CenturyLink, Inc.",2761
NE,31079,"Charter Communications, Inc.",3717
NE,31079,"EarthLink Business, LLC",5
NE,31079,Edgar Rental Corp/ERC Communications,27
NE,31079,"Electric Lightwave Holdings, Inc.",1
NE,31079,"Elsie Communications, Inc.",1
NE,31079,Flatwater Wireless,1
NE,31079,GCI Communication Corp.,5774
NE,31079,"Glenwood Telecommunications, Inc.",4467
NE,31079,"Great Plains Communications, Inc.",12
NE,31079,"HNS License Sub, LLC",5774
NE,31079,Hamilton Telephone Company,252
NE,31079,"Hamilton.net, Inc.",5533
NE,31079,KDSC Inc.,3480
NE,31079,"Level  3 Communications, LLC",4
NE,31079,MCI Communications Corporation,6
NE,31079,"McLeodUSA Telecommunications Services, L.L.C.",4
NE,31079,N.E. Colorado Cellular Inc.,5409
NE,31079,NebraskaLink Holdings LLC,785
NE,31079,NebraskaLink LLC,785
NE,31079,"Prairie Hills Wireless, LLC",5
NE,31079,Skybeam Acquisition Corporation,4963
NE,31079,SpeedConnect LLC,5
NE,31079,The Nebraska Central Telephone Co.,234
NE,31079,"Unite Private Networks, L.L.C.",683
NE,31079,"VSAT Systems, LLC",5774
NE,31079,"ViaSat, Inc.",5819
NE,31079,"Windstream Nebraska, Inc.",34
NE,31079,"Windstream of the Midwest, Inc.",8
NE,31079,iLOKA Inc. dba NewCloud Networks,2
NE,31081,"CenturyLink, Inc.",39
NE,31081,"Charter Communications, Inc.",63
NE,31081,Clarks Telecommunications Co.,4
NE,31081,"Eagle Communications, Inc.",6
NE,31081,Edgar Rental Corp/ERC Communications,584
NE,31081,GCI Communication Corp.,2052
NE,31081,"Glenwood Telecommunications, Inc.",724
NE,31081,"HNS License Sub, LLC",2052
NE,31081,Hamilton Telephone Company,1901
NE,31081,"Hamilton.net, Inc.",392
NE,31081,Henderson Cooperative Telephone Company,109
NE,31081,KDSC Inc.,41
NE,31081,N.E. Colorado Cellular Inc.,459
NE,31081,NebraskaLink Holdings LLC,156
NE,31081,NebraskaLink LLC,156
NE,31081,Skybeam Acquisition Corporation,124
NE,31081,"Tri-Rural TV, Inc.",115
NE,31081,"Unite Private Networks, L.L.C.",33
NE,31081,"VSAT Systems, LLC",2052
NE,31081,"ViaSat, Inc.",2100
NE,31081,"Windstream Nebraska, Inc.",12
NE,31083,ATCJET.NETLLC,1163
NE,31083,"CenturyLink, Inc.",25
NE,31083,"Charter Communications, Inc.",1
NE,31083,"Eagle Communications, Inc.",58
NE,31083,Frontier Communications Corporation,1289
NE,31083,GCI Communication Corp.,1512
NE,31083,"Glenwood Telecommunications, Inc.",554
NE,31083,"Great Plains Communications, Inc.",137
NE,31083,"HNS License Sub, LLC",1512
NE,31083,Pinpoint Communications Inc.,32
NE,31083,Rural Telephone Service Co dba Nex-Tech,53
NE,31083,Skybeam Acquisition Corporation,1079
NE,31083,"VSAT Systems, LLC",1512
NE,31083,"ViaSat, Inc.",1531
NE,31085,Consolidated Telephone Company,41
NE,31085,"Elsie Communications, Inc.",3
NE,31085,GCI Communication Corp.,574
NE,31085,"Great Plains Communications, Inc.",115
NE,31085,"HNS License Sub, LLC",574
NE,31085,"King Street Wireless, L.P.",264
NE,31085,NebraskaLink Holdings LLC,40
NE,31085,NebraskaLink LLC,40
NE,31085,Pinpoint Communications Inc.,548
NE,31085,"Raicom, Inc.",342
NE,31085,"VSAT Systems, LLC",574
NE,31085,"ViaSat, Inc.",577
NE,31085,Wauneta Telephone Company,123
NE,31087,Allo Communications,2
NE,31087,GCI Communication Corp.,979
NE,31087,"Great Plains Broadband, Inc.",1
NE,31087,"Great Plains Communications, Inc.",554
NE,31087,"HNS License Sub, LLC",979
NE,31087,"King Street Wireless, L.P.",857
NE,31087,N.E. Colorado Cellular Inc.,15
NE,31087,NebraskaLink Holdings LLC,51
NE,31087,NebraskaLink LLC,51
NE,31087,Pinpoint Communications Inc.,776
NE,31087,"Raicom, Inc.",907
NE,31087,"VSAT Systems, LLC",979
NE,31087,"ViaSat, Inc.",996
NE,31087,Wauneta Telephone Company,49
NE,31089,"Birch Communications, Inc.",8
NE,31089,"CenturyLink, Inc.",517
NE,31089,"Dalton Telephone Company, Inc.",2
NE,31089,"Fort Randall Cable Systems, Inc",126
NE,31089,Frontier Communications Corporation,4
NE,31089,GCI Communication Corp.,3352
NE,31089,"Great Plains Communications, Inc.",270
NE,31089,"HNS License Sub, LLC",3352
NE,31089,"Huntel, Inc.",18
NE,31089,"K & M Telephone Company, Inc.",499
NE,31089,MCI Communications Corporation,2
NE,31089,N.E. Colorado Cellular Inc.,1545
NE,31089,NebraskaLink Holdings LLC,80
NE,31089,NebraskaLink LLC,80
NE,31089,Northeast Nebraska Telephone Company,500
NE,31089,"Precision Technology, Inc. dba Connecting Point",569
NE,31089,Skybeam Acquisition Corporation,1571
NE,31089,"THREE RIVER DIGITAL CABLE, L.L.C.",365
NE,31089,The Nebraska Central Telephone Co.,60
NE,31089,Three River Telco,159
NE,31089,"VSAT Systems, LLC",3352
NE,31089,"ViaSat, Inc.",3407
NE,31089,"Windstream Nebraska, Inc.",2
NE,31091,Consolidated Telephone Company,124
NE,31091,GCI Communication Corp.,185
NE,31091,"Great Plains Communications, Inc.",7
NE,31091,"HNS License Sub, LLC",185
NE,31091,"King Street Wireless, L.P.",95
NE,31091,"VSAT Systems, LLC",185
NE,31091,"ViaSat, Inc.",188
NE,31093,Allo Communications,14
NE,31093,"CenturyLink, Inc.",376
NE,31093,"Charter Communications, Inc.",305
NE,31093,"Dalton Telephone Company, Inc.",2
NE,31093,Frontier Communications Corporation,14
NE,31093,GCI Communication Corp.,1986
NE,31093,"Great Plains Communications, Inc.",64
NE,31093,"HNS License Sub, LLC",1986
NE,31093,"Hamilton.net, Inc.",1868
NE,31093,KDSC Inc.,228
NE,31093,N.E. Colorado Cellular Inc.,72
NE,31093,"Prairie Hills Wireless, LLC",12
NE,31093,Skybeam Acquisition Corporation,68
NE,31093,The Nebraska Central Telephone Co.,928
NE,31093,"VSAT Systems, LLC",1986
NE,31093,"ViaSat, Inc.",2063
NE,31093,"Windstream Nebraska, Inc.",1
NE,31095,"Charter Communications, Inc.",242
NE,31095,"Dalton Telephone Company, Inc.",4
NE,31095,Diller Telephone Co,224
NE,31095,Diode Cable Company,1448
NE,31095,Edgar Rental Corp/ERC Communications,209
NE,31095,GCI Communication Corp.,1489
NE,31095,"Great Plains Communications, Inc.",92
NE,31095,"HNS License Sub, LLC",1489
NE,31095,"JBN Telephone Company, Inc.",8
NE,31095,MCI Communications Corporation,1
NE,31095,"Unite Private Networks, L.L.C.",126
NE,31095,"VSAT Systems, LLC",1489
NE,31095,"ViaSat, Inc.",1638
NE,31095,"Windstream Nebraska, Inc.",451
NE,31095,"Zito Media, L.P.",6
NE,31097,"Charter Communications, Inc.",171
NE,31097,Diller Telephone Co,5
NE,31097,Diode Cable Company,431
NE,31097,Future Technologies,1359
NE,31097,GCI Communication Corp.,1346
NE,31097,"Great Plains Communications, Inc.",37
NE,31097,HAUG COMMUNICATIONS INC,506
NE,31097,"HNS License Sub, LLC",1346
NE,31097,"Unite Private Networks, L.L.C.",273
NE,31097,"VSAT Systems, LLC",1346
NE,31097,"ViaSat, Inc.",1360
NE,31097,"Windstream Nebraska, Inc.",371
NE,31097,"Zito Media, L.P.",15
NE,31099,Allo Communications,66
NE,31099,"CenturyLink, Inc.",402
NE,31099,"Charter Communications, Inc.",466
NE,31099,"Fibervision, LLC",216
NE,31099,Flatwater Wireless,10
NE,31099,Frontier Communications Corporation,257
NE,31099,GCI Communication Corp.,1265
NE,31099,"Glenwood Telecommunications, Inc.",1284
NE,31099,Glenwood Telephone Membership Corporation,196
NE,31099,"Great Plains Communications, Inc.",134
NE,31099,"HNS License Sub, LLC",1265
NE,31099,"Level  3 Communications, LLC",1
NE,31099,MCI Communications Corporation,1
NE,31099,Skybeam Acquisition Corporation,1151
NE,31099,SpeedConnect LLC,21
NE,31099,The Nebraska Central Telephone Co.,46
NE,31099,"VSAT Systems, LLC",1265
NE,31099,"ViaSat, Inc.",1266
NE,31101,ARAPAHOE TELEPHONE COMPANY,270
NE,31101,ATCJET.NETLLC,743
NE,31101,Allo Communications,306
NE,31101,"Birch Communications, Inc.",2
NE,31101,"CenturyLink, Inc.",342
NE,31101,"Charter Communications, Inc.",354
NE,31101,Consolidated Telephone Company,200
NE,31101,"Dalton Telephone Company, Inc.",2
NE,31101,"Eagle Communications, Inc.",12
NE,31101,GCI Communication Corp.,1753
NE,31101,"Glenwood Network Services, Inc.",489
NE,31101,"Great Plains Communications, Inc.",3
NE,31101,"HNS License Sub, LLC",1753
NE,31101,"King Street Wireless, L.P.",27
NE,31101,MCI Communications Corporation,1
NE,31101,N.E. Colorado Cellular Inc.,46
NE,31101,NebraskaLink Holdings LLC,95
NE,31101,NebraskaLink LLC,95
NE,31101,Pinpoint Communications Inc.,339
NE,31101,Skybeam Acquisition Corporation,1245
NE,31101,"VSAT Systems, LLC",1753
NE,31101,"ViaSat, Inc.",1790
NE,31103,GCI Communication Corp.,550
NE,31103,"Golden West Telecommunications Cooperative, Inc.",30
NE,31103,"HNS License Sub, LLC",550
NE,31103,"Huntel, Inc.",41
NE,31103,N.E. Colorado Cellular Inc.,4
NE,31103,Three River Telco,526
NE,31103,"VSAT Systems, LLC",550
NE,31103,"ViaSat, Inc.",559
NE,31105,Action Communications Inc.,1365
NE,31105,"CenturyLink, Inc.",360
NE,31105,"Charter Communications, Inc.",444
NE,31105,"Dalton Telephone Company, Inc.",390
NE,31105,GCI Communication Corp.,1359
NE,31105,"Great Plains Communications, Inc.",7
NE,31105,"HNS License Sub, LLC",1359
NE,31105,"Inventive Wireless of Nebraska, LLC",1322
NE,31105,N.E. Colorado Cellular Inc.,1008
NE,31105,UNITED STATES CELLULAR CORPORATION,202
NE,31105,"VSAT Systems, LLC",1359
NE,31105,"ViaSat, Inc.",1365
NE,31107,Fort Randall Telephone company,4
NE,31107,GCI Communication Corp.,2587
NE,31107,"Great Plains Communications, Inc.",1703
NE,31107,"HNS License Sub, LLC",2587
NE,31107,MCI Communications Corporation,3
NE,31107,Plainview Telephone Company,14
NE,31107,"Precision Technology, Inc. dba Connecting Point",868
NE,31107,SpeedConnect LLC,1
NE,31107,Three River Telco,160
NE,31107,"VSAT Systems, LLC",2587
NE,31107,"ViaSat, Inc.",2660
NE,31109,Allo Communications,799
NE,31109,"Aureon Communications, LLC",1
NE,31109,"Birch Communications, Inc.",1
NE,31109,"Charter Communications, Inc.",5549
NE,31109,Cox Communications,10
NE,31109,"Dalton Telephone Company, Inc.",4
NE,31109,Diode Cable Company,3397
NE,31109,"EarthLink Business, LLC",16
NE,31109,Future Technologies,8189
NE,31109,GCI Communication Corp.,8056
NE,31109,"HNS License Sub, LLC",8056
NE,31109,"Level  3 Communications, LLC",39
NE,31109,MCI Communications Corporation,23
NE,31109,"McLeodUSA Telecommunications Services, L.L.C.",22
NE,31109,"Nebraska Technology & Telecommunications, Inc.",768
NE,31109,NebraskaLink Holdings LLC,1195
NE,31109,NebraskaLink LLC,1195
NE,31109,Skybeam Acquisition Corporation,7846
NE,31109,"Spectrotel, Inc.",1
NE,31109,Spiral Solutions and Technoligies Inc,1
NE,31109,"Unite Private Networks, L.L.C.",2845
NE,31109,"VSAT Systems, LLC",8056
NE,31109,"ViaSat, Inc.",8189
NE,31109,"Windstream Nebraska, Inc.",6058
NE,31109,"Zito Media, L.P.",33
